x,y,cluster
462541,932058,50
462549,260733,43
462553,548358,46
462577,103898,41
462581,163945,42
462581,439720,45
462582,734931,48
462590,73997,41
462594,721762,48
462606,929450,50
462625,657952,47
462626,622113,47
462641,194022,42
462641,682107,48
462650,190085,42
462667,160506,42
462667,350293,44
462673,267619,43
462680,173381,42
462684,484150,45
462690,732613,48
462698,606957,47
462699,246133,43
462699,347714,44
462702,892210,50
462706,731256,48
462716,356244,44
462720,453563,45
462728,521057,46
462734,833432,49
462737,65703,41
462744,467405,45
462750,56726,41
462754,404523,45
462759,263617,43
462766,779405,49
462768,184868,42
462772,152697,42
462774,945744,50
462781,150339,42
462790,806794,49
462793,892009,50
462796,265457,43
462796,248154,43
462806,329701,44
462809,529985,46
462812,885777,50
462814,590745,47
462817,876782,50
462818,92067,41
462822,432894,45
462843,371462,44
462852,836497,49
462875,907560,50
462894,529036,46
462900,229578,43
462902,150724,42
462923,438682,45
462924,451140,45
462926,137540,42
462932,806343,49
462933,887132,50
462948,123700,41
462955,759582,48
462967,109074,41
462986,198906,42
462991,458311,45
462996,351318,44
463000,719981,48
463014,562436,46
463015,799072,49
463021,446830,45
463030,660517,47
463035,884819,50
463044,39210,41
463046,717610,48
463053,778939,49
463055,646035,47
463062,364979,44
463062,218916,42
463068,889853,50
463072,339717,44
463080,597112,47
463083,592453,47
463085,360349,44
463096,814435,49
463099,194694,42
463105,326381,44
463109,716068,48
463118,41554,41
463122,533397,46
463129,353588,44
463134,946796,50
463140,537048,46
463142,331938,44
463145,351344,44
463145,198059,42
463158,157666,42
463161,254278,43
463163,487254,45
463167,226416,43
463172,82781,41
463183,39141,41
463184,135315,42
463188,114432,41
463188,229494,43
463190,97235,41
463204,547431,46
463206,32952,41
463223,520354,46
463224,594553,47
463240,327892,44
463243,255956,43
463262,446892,45
463270,99686,41
463272,532960,46
463281,456140,45
463283,758165,48
463303,937442,50
463310,904662,50
463329,346912,44
463329,347792,44
463334,906317,50
463336,53696,41
463337,395652,44
463338,103442,41
463346,446415,45
463350,477962,45
463361,353349,44
463372,465655,45
463374,448669,45
463374,71465,41
463385,258415,43
463397,460447,45
463402,49587,41
463427,376150,44
463432,180313,42
463433,180233,42
463437,163249,42
463447,770017,48
463473,647302,47
463474,265056,43
463477,550512,46
463479,350739,44
463484,235478,43
463490,114231,41
463498,339309,44
463503,269795,43
463505,369127,44
463518,828897,49
463519,348918,44
463519,387614,44
463533,166136,42
463533,642582,47
463534,360657,44
463541,956009,50
463549,444238,45
463555,915122,50
463556,660107,47
463561,74397,41
463564,503662,46
463566,323762,44
463576,623882,47
463606,96807,41
463611,469076,45
463621,461348,45
463621,545148,46
463629,699955,48
463635,795222,49
463638,644791,47
463640,470161,45
463640,437676,45
463641,848813,49
463641,89163,41
463645,826995,49
463649,585125,46
463654,954714,50
463660,657203,47
463662,465798,45
463665,540369,46
463683,148980,42
463699,281958,43
463719,124837,41
463735,94884,41
463742,816457,49
463744,827978,49
463763,199162,42
463783,521020,46
463786,168337,42
463795,256173,43
463798,738295,48
463798,234167,43
463801,306049,43
463813,732698,48
463819,648841,47
463820,825993,49
463831,268791,43
463835,280193,43
463838,794461,49
463848,278588,43
463856,555117,46
463871,276385,43
463875,441482,45
463875,55163,41
463882,887997,50
463893,266591,43
463893,572545,46
463915,336750,44
463919,530654,46
463920,601025,47
463920,100864,41
463928,337808,44
463934,873143,50
463935,534318,46
463944,156195,42
463946,39158,41
463946,720730,48
463947,222750,43
463953,655258,47
463970,754164,48
463972,194687,42
463974,374470,44
463977,415921,45
463982,86173,41
463996,727014,48
464002,928146,50
464005,539586,46
464007,372066,44
464008,520539,46
464008,573319,46
464010,451949,45
464023,907937,50
464024,184123,42
464034,726881,48
464038,836012,49
464056,364414,44
464070,279059,43
464071,467479,45
464082,451399,45
464085,410172,45
464085,619374,47
464091,470585,45
464102,826542,49
464107,458037,45
464111,500013,46
464118,225058,43
464121,61669,41
464125,345943,44
464130,718530,48
464132,252585,43
464143,903720,50
464149,432281,45
464156,780568,49
464161,836310,49
464163,751386,48
464177,354103,44
464189,575281,46
464198,853060,49
464200,553782,46
464214,900122,50
464230,566904,46
464233,231378,43
464233,161037,42
464240,853604,49
464243,306342,43
464243,185080,42
464251,508853,46
464255,554997,46
464259,352399,44
464259,64668,41
464260,80094,41
464276,628608,47
464288,173257,42
464303,433780,45
464326,508692,46
464328,364626,44
464332,705980,48
464334,321452,44
464345,287146,43
464346,914364,50
464358,232589,43
464366,516469,46
464368,262153,43
464376,128898,42
464387,70621,41
464399,186589,42
464417,415245,45
464419,464825,45
464427,917405,50
464435,821713,49
464440,385877,44
464451,643050,47
464454,186465,42
464454,273281,43
464457,450418,45
464481,473377,45
464484,921821,50
464489,122107,41
464492,302654,43
464496,520789,46
464498,619793,47
464516,193878,42
464519,479122,45
464531,566729,46
464549,27210,41
464550,359518,44
464550,722347,48
464569,851326,49
464572,741914,48
464572,557035,46
464592,423611,45
464606,549221,46
464607,103166,41
464607,204183,42
464609,375952,44
464612,249270,43
464614,927231,50
464615,844219,49
464616,434632,45
464619,465166,45
464622,375802,44
464626,292299,43
464639,790813,49
464640,573615,46
464642,340624,44
464649,675692,47
464651,360840,44
464676,109101,41
464687,200997,42
464726,904501,50
464728,936059,50
464728,592565,47
464736,90530,41
464736,409469,45
464770,161418,42
464782,667141,47
464783,624612,47
464789,448991,45
464794,82177,41
464794,495857,45
464794,719795,48
464803,526542,46
464814,634326,47
464815,401591,44
464819,572975,46
464831,821791,49
464837,176054,42
464837,620064,47
464840,341815,44
464841,458103,45
464848,96725,41
464854,553887,46
464855,126375,41
464858,942073,50
464858,152312,42
464867,912944,50
464880,225267,43
464883,822853,49
464885,549592,46
464895,520773,46
464917,586360,46
464941,570089,46
464956,624655,47
464956,969746,50
464960,262835,43
464963,531736,46
464985,821429,49
464985,319279,44
464987,525924,46
464989,180597,42
465002,265180,43
465011,827514,49
465012,522768,46
465020,627595,47
465030,255650,43
465049,430818,45
465051,910917,50
465065,276364,43
465067,934154,50
465067,546822,46
465069,857830,49
465069,910745,50
465085,454950,45
465096,660404,47
465115,92012,41
465116,444279,45
465119,148137,42
465119,827630,49
465134,891776,50
465138,181214,42
465151,204731,42
465163,133835,42
465169,766503,48
465170,914287,50
465170,283030,43
465172,531524,46
465175,837339,49
465176,274969,43
465177,370531,44
465185,193851,42
465194,860563,49
465199,901748,50
465215,221217,43
465227,155845,42
465229,120145,41
465236,361641,44
465255,262722,43
465273,430472,45
465283,282466,43
465287,459167,45
465289,143270,42
465293,663529,47
465294,359510,44
465295,699593,48
465299,918041,50
465301,281795,43
465305,691613,48
465334,646393,47
465356,558852,46
465363,181960,42
465383,443557,45
465387,448918,45
465389,177238,42
465392,734207,48
465396,211685,42
465408,346858,44
465414,642479,47
465429,148919,42
465445,894667,50
465464,696439,48
465470,735425,48
465472,123646,41
465477,93121,41
465483,553138,46
465497,295100,43
465503,908956,50
465504,467071,45
465504,705489,48
465505,372724,44
465517,39697,41
465524,898839,50
465532,854120,49
465536,66358,41
465565,214508,42
465566,717317,48
465568,516287,46
465568,704476,48
465570,324088,44
465576,893191,50
465612,390125,44
465618,273548,43
465621,624458,47
465623,801321,49
465626,578254,46
465628,738706,48
465646,106565,41
465650,450343,45
465655,834963,49
465659,912281,50
465675,552397,46
465694,561232,46
465694,721650,48
465704,901782,50
465710,359229,44
465710,816090,49
465714,251504,43
465731,249435,43
465746,363436,44
465755,449598,45
465766,289025,43
465769,840938,49
465771,608870,47
465771,802189,49
465780,284404,43
465780,281952,43
465783,825752,49
465786,344096,44
465800,923935,50
465802,928664,50
465815,111036,41
465833,46112,41
465838,862974,49
465853,234730,43
465863,642939,47
465865,392228,44
465868,470748,45
465872,757796,48
465874,197205,42
465887,88998,41
465891,205588,42
465896,406529,45
465900,128346,42
465908,104375,41
465918,460339,45
465924,904893,50
465926,550198,46
465928,370354,44
465930,280295,43
465935,370929,44
465936,806660,49
465941,489443,45
465947,725593,48
465965,161212,42
465973,276067,43
465987,621373,47
466012,591741,47
466016,638248,47
466028,246156,43
466032,743895,48
466052,109800,41
466068,735953,48
466070,412244,45
466072,352449,44
466077,758219,48
466080,416937,45
466085,244572,43
466106,293404,43
466111,824222,49
466130,64210,41
466139,273602,43
466140,531737,46
466147,102221,41
466154,861881,49
466170,542756,46
466171,329536,44
466171,813841,49
466172,900676,50
466172,360651,44
466184,815217,49
466188,133637,42
466194,451958,45
466214,73649,41
466225,255067,43
466234,74952,41
466240,457071,45
466246,944843,50
466252,723842,48
466264,600980,47
466271,590747,47
466276,171955,42
466280,647119,47
466287,256532,43
466288,378360,44
466291,438435,45
466292,447360,45
466297,423250,45
466337,421097,45
466351,487657,45
466352,720052,48
466353,294609,43
466368,501301,46
466373,549796,46
466379,366842,44
466380,834496,49
466389,473814,45
466391,423020,45
466417,270764,43
466420,78896,41
466421,246699,43
466433,399874,44
466455,927443,50
466456,859282,49
466463,342839,44
466464,910272,50
466466,832776,49
466478,805987,49
466479,540131,46
466483,265816,43
466487,72409,41
466505,603999,47
466507,751156,48
466508,302025,43
466509,951122,50
466516,476771,45
466528,332127,44
466532,633444,47
466539,85203,41
466540,629736,47
466541,332921,44
466544,470463,45
466566,333963,44
466567,740636,48
466582,431872,45
466589,266611,43
466608,424186,45
466609,906297,50
466617,373556,44
466627,363105,44
466632,523819,46
466661,441878,45
466662,370640,44
466670,924141,50
466680,306760,43
466686,739817,48
466687,898476,50
466688,702635,48
466689,630290,47
466699,359561,44
466701,379076,44
466713,328814,44
466740,796418,49
466750,525497,46
466753,117698,41
466756,537463,46
466770,332601,44
466770,340260,44
466770,951943,50
466788,859478,49
466795,204080,42
466798,62992,41
466809,861487,49
466813,643027,47
466813,243631,43
466825,198487,42
466825,605954,47
466826,377282,44
466829,158034,42
466832,927246,50
466836,278740,43
466850,648167,47
466853,261635,43
466868,878032,50
466869,528743,46
466872,826748,49
466873,367449,44
466884,199351,42
466891,914623,50
466897,622945,47
466904,888322,50
466914,280825,43
466917,621307,47
466930,553967,46
466931,548119,46
466963,779278,49
466970,125353,41
466975,69080,41
467001,596977,47
467001,248633,43
467006,744202,48
467033,261688,43
467034,894676,50
467036,200185,42
467048,382030,44
467065,380896,44
467073,952747,50
467099,693678,48
467105,896397,50
467106,681581,48
467109,455520,45
467110,892847,50
467141,546507,46
467146,300365,43
467148,436685,45
467150,869078,50
467153,563923,46
467156,524631,46
467180,403457,44
467219,732674,48
467228,287164,43
467236,735454,48
467241,629420,47
467243,923669,50
467247,277361,43
467261,541737,46
467278,459232,45
467278,422002,45
467286,876375,50
467287,297552,43
467298,703975,48
467319,268474,43
467324,434127,45
467348,77644,41
467354,866306,50
467355,57788,41
467358,525654,46
467376,798804,49
467388,826793,49
467398,392961,44
467398,447418,45
467422,434022,45
467423,193010,42
467437,892711,50
467438,924874,50
467440,657082,47
467455,642491,47
467467,542234,46
467472,801180,49
467482,437554,45
467483,88519,41
467483,247917,43
467493,356501,44
467494,449857,45
467509,741127,48
467513,92759,41
467517,738092,48
467535,540755,46
467538,405538,45
467552,759450,48
467555,88637,41
467557,797705,49
467557,939793,50
467585,464136,45
467588,278028,43
467595,642450,47
467597,345047,44
467600,261605,43
467611,257787,43
467621,714172,48
467637,247175,43
467652,900676,50
467656,162386,42
467660,275094,43
467669,556316,46
467684,563470,46
467688,463006,45
467691,471205,45
467693,944498,50
467701,151259,42
467724,196368,42
467753,898548,50
467777,353961,44
467791,317737,44
467792,531825,46
467804,351342,44
467811,175833,42
467826,121746,41
467830,110122,41
467847,882131,50
467849,251148,43
467864,426462,45
467866,743740,48
467870,906212,50
467876,511599,46
467876,631305,47
467880,908466,50
467882,140558,42
467897,818811,49
467905,112432,41
467906,226022,43
467907,757589,48
467909,244173,43
467918,369370,44
467933,555417,46
467947,832757,49
467950,173643,42
467960,199939,42
467961,856927,49
467962,717541,48
467979,299013,43
467982,359405,44
467998,774436,49
467998,808392,49
467999,79090,41
468006,580771,46
468010,348509,44
468014,192540,42
468017,711221,48
468019,752890,48
468038,917412,50
468053,508543,46
468055,277326,43
468055,567713,46
468060,89662,41
468066,513952,46
468069,705215,48
468075,529270,46
468085,181227,42
468100,539011,46
468101,175782,42
468105,71677,41
468121,97926,41
468122,914665,50
468129,732399,48
468134,611976,47
468141,922048,50
468162,896306,50
468169,573909,46
468191,192491,42
468192,253688,43
468194,580198,46
468203,804312,49
468208,819441,49
468214,69988,41
468225,904190,50
468229,93977,41
468233,272863,43
468237,759407,48
468239,727868,48
468243,366655,44
468246,910586,50
468249,66040,41
468278,607677,47
468284,646891,47
468288,167038,42
468291,456715,45
468295,552992,46
468299,820435,49
468300,549046,46
468308,436728,45
468311,100370,41
468318,378196,44
468329,279519,43
468330,914482,50
468330,800324,49
468330,191587,42
468334,585044,46
468337,375023,44
468340,298094,43
468343,779162,49
468358,856265,49
468368,372796,44
468370,902096,50
468374,526954,46
468375,462321,45
468380,234282,43
468390,932007,50
468410,899632,50
468413,335422,44
468417,873191,50
468447,909664,50
468463,276218,43
468492,471154,45
468502,906129,50
468519,483897,45
468531,571471,46
468531,176857,42
468559,932342,50
468573,75119,41
468584,461801,45
468586,540070,46
468625,436607,45
468630,269210,43
468634,470460,45
468642,804472,49
468647,525149,46
468648,169135,42
468650,372013,44
468654,932241,50
468656,881657,50
468660,212554,42
468666,348767,44
468667,839217,49
468670,529064,46
468675,176535,42
468690,182815,42
468693,827925,49
468698,506165,46
468713,172427,42
468721,740190,48
468725,364491,44
468727,819603,49
468727,164970,42
468741,480858,45
468749,652975,47
468755,238757,43
468759,463420,45
468778,512870,46
468780,550978,46
468795,119670,41
468802,675328,47
468802,148783,42
468808,75839,41
468822,422464,45
468829,239542,43
468830,622079,47
468831,150490,42
468833,608021,47
468835,98222,41
468843,720077,48
468867,258410,43
468874,329240,44
468878,240237,43
468880,366786,44
468883,833536,49
468889,861987,49
468893,618725,47
468896,693123,48
468907,317568,44
468923,719346,48
468928,700562,48
468930,556658,46
468957,163270,42
468961,101493,41
468962,863168,49
468964,387540,44
468969,355036,44
468974,388417,44
468980,560197,46
468991,870234,50
469006,295945,43
469015,492691,45
469047,701597,48
469073,73399,41
469084,77052,41
469109,710027,48
469125,421865,45
469144,873910,50
469156,744455,48
469159,802537,49
469171,244722,43
469171,626753,47
469178,920149,50
469190,451258,45
469193,646174,47
469199,271648,43
469212,904357,50
469212,903795,50
469234,494969,45
469239,819871,49
469239,439789,45
469245,738362,48
469246,930685,50
469250,252535,43
469258,338983,44
469275,112486,41
469295,583708,46
469305,686845,48
469307,557615,46
469317,516091,46
469328,363625,44
469329,934658,50
469337,365995,44
469348,160578,42
469349,256187,43
469350,155537,42
469352,378625,44
469363,165688,42
469382,724576,48
469384,839589,49
469402,802173,49
469415,794314,49
469416,475860,45
469421,680861,48
469429,169291,42
469433,156926,42
469444,349926,44
469455,82163,41
469456,253064,43
469457,256154,43
469467,124668,41
469468,98315,41
469493,636149,47
469493,552894,46
469494,200633,42
469498,837029,49
469499,937011,50
469512,922898,50
469514,637478,47
469515,117547,41
469534,129206,42
469542,892357,50
469545,425273,45
469554,741156,48
469559,901414,50
469566,761246,48
469570,519782,46
469575,357678,44
469585,327154,44
469587,703685,48
469591,735780,48
469592,148449,42
469608,180922,42
469609,162244,42
469616,72335,41
469627,121989,41
469629,363082,44
469646,184611,42
469662,689032,48
469673,782619,49
469684,349061,44
469686,170628,42
469700,141333,42
469720,845181,49
469724,176940,42
469730,389693,44
469733,251448,43
469737,624426,47
469742,700088,48
469757,599580,47
469762,436932,45
469768,407840,45
469770,441913,45
469771,641163,47
469774,430600,45
469779,528334,46
469779,887825,50
469785,545431,46
469801,906165,50
469804,442743,45
469821,913487,50
469831,822134,49
469841,349782,44
469841,930721,50
469855,54590,41
469860,640191,47
469864,825350,49
469883,442823,45
469891,521130,46
469893,546300,46
469894,229863,43
469896,933285,50
469904,286965,43
469914,640676,47
469933,907178,50
469935,164113,42
469944,547538,46
469958,136055,42
469968,455970,45
469973,543299,46
469986,386534,44
469990,328598,44
469991,528893,46
470000,355767,44
470010,458628,45
470024,406401,45
470032,805559,49
470035,245759,43
470035,468166,45
470044,822591,49
470045,672384,47
470045,724440,48
470048,82232,41
470058,834116,49
470058,342437,44
470065,879378,50
470071,365145,44
470118,508935,46
470131,868213,50
470140,82280,41
470147,744263,48
470151,857924,49
470154,143897,42
470160,571382,46
470165,693474,48
470168,270882,43
470187,910879,50
470205,88263,41
470209,279845,43
470218,662836,47
470233,833751,49
470235,878955,50
470238,559987,46
470247,335454,44
470281,467978,45
470287,907028,50
470287,247572,43
470291,690644,48
470295,702827,48
470307,658568,47
470310,336574,44
470313,519069,46
470314,583888,46
470329,175034,42
470338,92949,41
470352,505253,46
470359,354280,44
470364,652860,47
470367,66112,41
470373,466413,45
470386,115038,41
470391,601371,47
470395,91548,41
470398,538966,46
470419,801419,49
470424,628519,47
470429,744336,48
470431,672695,47
470441,162145,42
470442,412971,45
470444,66968,41
470446,333003,44
470452,112653,41
470479,67774,41
470481,400953,44
470507,835856,49
470514,628662,47
470522,717875,48
470535,50865,41
470541,74232,41
470565,837696,49
470574,531084,46
470580,732236,48
470582,257461,43
470592,538800,46
470592,40796,41
470595,302653,43
470611,556860,46
470642,265246,43
470643,543493,46
470645,697946,48
470646,751522,48
470660,908516,50
470665,171167,42
470685,108108,41
470688,832702,49
470689,188174,42
470702,354358,44
470706,347930,44
470710,379947,44
470750,281761,43
470754,469782,45
470765,714811,48
470773,548414,46
470781,343033,44
470787,273032,43
470804,925578,50
470805,542339,46
470806,646650,47
470814,707624,48
470815,156087,42
470822,647990,47
470826,545544,46
470843,443661,45
470849,514758,46
470857,550217,46
470880,91631,41
470889,85485,41
470899,534846,46
470919,707806,48
470934,672592,47
470951,628059,47
470963,530318,46
470971,911474,50
470974,539160,46
470977,938518,50
470981,782038,49
471005,169580,42
471007,633438,47
471031,194142,42
471037,529361,46
471042,172800,42
471055,264625,43
471073,811279,49
471098,526939,46
471108,413813,45
471111,528169,46
471120,561086,46
471121,355767,44
471127,651512,47
471139,544780,46
471144,430227,45
471153,614936,47
471175,165030,42
471178,802699,49
471183,162107,42
471187,260837,43
471192,385389,44
471194,481888,45
471223,560514,46
471224,445225,45
471232,347714,44
471238,167315,42
471240,884522,50
471241,536787,46
471252,66235,41
471259,119908,41
471267,417338,45
471277,430973,45
471279,374064,44
471283,181554,42
471287,555105,46
471290,469493,45
471291,532829,46
471296,506815,46
471304,142581,42
471307,58227,41
471322,169823,42
471322,374130,44
471323,664627,47
471329,63811,41
471330,178592,42
471343,627315,47
471352,167707,42
471356,247377,43
471367,645167,47
471381,387791,44
471387,586189,46
471389,427526,45
471392,591247,47
471396,316916,44
471399,856376,49
471423,477904,45
471423,447380,45
471433,176000,42
471434,200869,42
471435,788812,49
471441,733651,48
471444,423054,45
471448,63314,41
471448,223997,43
471451,441371,45
471452,526457,46
471454,156070,42
471456,49881,41
471457,341431,44
471461,604146,47
471498,130227,42
471501,650759,47
471507,732388,48
471515,538937,46
471516,611487,47
471516,653214,47
471522,547751,46
471527,252866,43
471529,523204,46
471530,255969,43
471536,231973,43
471546,881170,50
471547,218433,42
471559,695906,48
471571,740257,48
471575,713399,48
471583,241289,43
471583,792430,49
471596,171307,42
471609,703127,48
471615,41081,41
471618,912861,50
471621,755109,48
471625,202862,42
471633,462506,45
471636,690248,48
471637,373643,44
471648,63442,41
471648,802390,49
471653,98344,41
471658,933636,50
471678,916833,50
471682,462630,45
471696,257680,43
471724,369001,44
471725,468084,45
471727,169497,42
471739,506140,46
471741,474940,45
471751,373514,44
471756,523999,46
471757,372235,44
471773,668616,47
471773,832435,49
471776,550312,46
471782,713852,48
471788,251968,43
471791,324947,44
471792,793466,49
471793,893824,50
471796,610400,47
471809,91586,41
471818,905497,50
471822,236991,43
471831,457306,45
471839,241589,43
471842,926502,50
471843,190297,42
471851,485600,45
471886,421747,45
471888,702459,48
471949,383122,44
471951,384440,44
471952,695335,48
471960,193354,42
471978,762080,48
471982,797614,49
471988,92180,41
472005,632833,47
472012,652609,47
472026,748502,48
472075,603822,47
472084,617552,47
472092,551739,46
472092,915664,50
472096,94303,41
472115,587325,46
472126,163284,42
472129,619244,47
472131,704195,48
472133,815015,49
472146,545262,46
472152,506249,46
472154,543354,46
472165,811321,49
472178,287256,43
472195,721871,48
472210,117052,41
472211,447099,45
472211,268140,43
472220,920407,50
472222,689876,48
472223,803811,49
472240,622633,47
472241,885836,50
472251,676979,47
472262,98190,41
472264,817137,49
472269,28758,41
472292,420455,45
472296,822473,49
472297,273354,43
472338,534582,46
472340,666131,47
472361,185270,42
472385,98755,41
472386,640833,47
472399,708627,48
472406,88575,41
472421,405673,45
472435,715197,48
472442,733808,48
472445,232635,43
472449,415031,45
472454,575975,46
472470,897652,50
472474,348702,44
472481,452359,45
472494,277924,43
472501,260096,43
472523,460916,45
472534,617849,47
472542,830683,49
472562,910312,50
472568,827015,49
472570,703210,48
472577,530707,46
472582,286982,43
472599,750993,48
472605,673037,47
472610,547246,46
472613,207867,42
472618,125960,41
472620,163146,42
472624,517521,46
472627,102003,41
472639,865191,50
472660,165648,42
472676,900579,50
472687,615652,47
472690,78210,41
472715,362518,44
472735,57147,41
472747,545833,46
472769,497010,46
472776,461918,45
472782,524486,46
472820,724378,48
472862,259187,43
472862,755010,48
472873,910250,50
472877,575231,46
472880,925717,50
472883,385670,44
472890,473970,45
472912,190414,42
472924,92484,41
472927,472169,45
472943,525903,46
472983,274567,43
473000,260428,43
473034,552665,46
473035,303995,43
473044,535220,46
473052,452262,45
473055,350499,44
473055,183366,42
473055,194898,42
473071,651872,47
473091,840756,49
473112,120775,41
473114,902022,50
473115,788410,49
473117,576898,46
473124,539770,46
473124,833362,49
473127,945922,50
473137,301401,43
473152,549147,46
473155,275871,43
473159,369721,44
473174,250870,43
473184,176992,42
473201,125642,41
473206,331012,44
473207,192072,42
473225,193513,42
473228,455949,45
473245,937830,50
473258,683052,48
473280,822136,49
473291,717608,48
473296,81082,41
473306,883448,50
473310,917961,50
473314,576333,46
473321,716986,48
473325,79505,41
473327,253610,43
473329,623393,47
473348,144925,42
473349,526936,46
473353,66873,41
473370,562588,46
473374,849730,49
473375,360271,44
473381,649934,47
473390,443787,45
473402,715650,48
473420,359521,44
473433,786009,49
473445,532522,46
473456,650437,47
473467,823148,49
473469,494116,45
473471,323617,44
473474,821281,49
473486,545717,46
473487,152188,42
473498,722310,48
473502,913640,50
473504,166515,42
473549,850406,49
473580,232938,43
473597,532607,46
473600,252078,43
473606,465380,45
473611,826245,49
473624,81536,41
473631,813633,49
473632,778534,49
473638,580935,46
473656,916288,50
473657,473238,45
473683,301051,43
473689,901354,50
473696,892458,50
473716,268047,43
473730,454347,45
473730,537345,46
473738,665985,47
473740,535021,46
473740,818195,49
473741,164686,42
473752,144692,42
473753,282432,43
473773,41460,41
473780,545439,46
473787,165340,42
473788,451154,45
473809,336932,44
473825,283688,43
473833,352241,44
473843,899089,50
473845,564383,46
473862,787744,49
473866,895979,50
473866,370064,44
473867,541165,46
473872,345222,44
473878,193361,42
473886,906245,50
473889,652752,47
473908,426162,45
473916,813569,49
473918,843789,49
473920,692346,48
473920,281846,43
473921,262163,43
473925,138499,42
473926,171760,42
473928,152317,42
473943,456449,45
473968,247847,43
473984,373520,44
473984,931225,50
473987,183242,42
473990,77894,41
474001,70823,41
474003,283239,43
474019,915918,50
474027,552576,46
474046,639322,47
474071,794322,49
474077,285175,43
474078,102212,41
474085,644480,47
474086,126193,41
474095,383000,44
474095,918440,50
474101,222907,43
474107,262429,43
474111,433220,45
474115,143534,42
474117,649984,47
474122,845489,49
474131,326835,44
474131,182927,42
474138,476174,45
474146,884613,50
474149,609359,47
474160,764607,48
474179,124024,41
474181,452054,45
474193,403616,44
474194,434420,45
474206,262569,43
474226,418206,45
474233,690592,48
474244,545895,46
474262,711315,48
474280,855382,49
474285,434685,45
474286,637597,47
474293,207947,42
474299,298217,43
474307,333021,44
474310,96099,41
474310,536476,46
474314,651703,47
474330,704861,48
474343,457925,45
474359,815617,49
474369,83277,41
474380,719294,48
474383,169201,42
474408,542864,46
474440,523324,46
474451,534861,46
474462,173995,42
474470,161949,42
474508,803337,49
474517,149813,42
474521,610932,47
474548,922100,50
474554,837067,49
474558,506618,46
474564,106680,41
474578,67987,41
474584,262376,43
474597,170378,42
474618,462307,45
474641,368492,44
474674,556180,46
474687,809019,49
474688,799891,49
474694,310606,43
474701,194376,42
474709,346741,44
474710,775404,49
474758,162431,42
474760,457960,45
474772,532398,46
474787,239446,43
474824,174717,42
474841,286085,43
474849,224324,43
474861,722923,48
474861,357900,44
474865,381604,44
474865,923384,50
474895,214891,42
474930,898927,50
474948,448318,45
474959,645874,47
474962,716559,48
474990,161487,42
475026,266513,43
475054,624421,47
475057,573762,46
475067,465679,45
475070,806625,49
475072,735622,48
475089,170096,42
475091,357890,44
475094,119047,41
475101,568779,46
475104,158402,42
475108,646111,47
475111,34580,41
475118,682407,48
475125,84906,41
475130,55248,41
475134,196926,42
475140,302641,43
475161,383759,44
475167,316470,44
475177,181476,42
475184,72755,41
475225,819972,49
475230,719767,48
475258,477027,45
475260,839191,49
475274,863378,49
475277,633449,47
475279,524701,46
475281,115934,41
475283,544270,46
475287,255300,43
475295,904569,50
475296,273582,43
475298,550368,46
475300,608937,47
475302,743234,48
475315,447973,45
475316,438774,45
475318,251653,43
475335,560176,46
475356,43268,41
475377,915944,50
475395,99254,41
475396,75892,41
475397,637377,47
475408,399605,44
475410,455441,45
475430,265720,43
475460,808191,49
475464,830941,49
475482,538599,46
475494,84255,41
475499,743993,48
475502,638222,47
475510,599104,47
475512,908309,50
475513,816871,49
475517,781837,49
475527,795435,49
475548,78859,41
475578,103666,41
475586,392385,44
475592,846564,49
475605,280367,43
475610,70481,41
475612,831080,49
475628,922020,50
475637,63376,41
475652,901616,50
475656,70951,41
475663,635714,47
475665,96224,41
475700,543201,46
475726,92025,41
475732,411437,45
475733,916829,50
475734,416382,45
475742,849298,49
475751,538405,46
475797,878797,50
475811,734245,48
475825,466747,45
475827,870989,50
475852,543369,46
475854,591259,47
475870,444583,45
475874,719772,48
475875,355937,44
475886,73184,41
475886,88860,41
475888,394695,44
475910,617971,47
475917,932240,50
475923,876163,50
475927,731149,48
475953,356797,44
475966,531428,46
475977,537892,46
475986,274599,43
476040,899171,50
476053,421037,45
476068,805856,49
476069,629498,47
476081,705810,48
476109,735898,48
476137,358724,44
476140,827814,49
476170,366417,44
476176,52351,41
476183,63472,41
476187,425719,45
476195,707386,48
476240,400948,44
476244,372589,44
476263,437638,45
476264,180645,42
476291,768667,48
476295,643969,47
476321,120731,41
476321,615683,47
476324,937037,50
476332,922574,50
476355,804331,49
476358,353345,44
476366,152222,42
476372,913671,50
476385,556705,46
476389,358796,44
476405,164746,42
476432,648375,47
476438,767703,48
476439,621312,47
476447,93871,41
476448,931117,50
476468,548984,46
476473,734210,48
476478,53011,41
476486,371796,44
476487,813171,49
476497,651365,47
476505,174324,42
476538,76909,41
476552,66478,41
476554,897673,50
476563,904332,50
476566,170191,42
476607,624168,47
476615,240597,43
476616,184011,42
476620,365434,44
476637,632530,47
476660,97020,41
476666,435858,45
476674,157038,42
476677,893312,50
476679,83604,41
476713,542844,46
476717,837521,49
476718,443293,45
476720,914501,50
476729,804895,49
476740,710091,48
476755,150074,42
476757,157294,42
476758,364380,44
476768,88007,41
476770,769171,48
476795,735729,48
476837,913756,50
476843,435369,45
476845,101949,41
476847,475754,45
476852,841775,49
476855,60312,41
476862,394574,44
476865,735096,48
476870,279518,43
476874,442052,45
476875,922434,50
476879,208036,42
476913,63242,41
476914,629837,47
476917,620574,47
476924,690142,48
476938,237817,43
